,time,name,x,y,speed
19966405,86400,1027198,13311.351114399999,12826.3483585,15.28
19966410,86400,1038585,12796.85,13458.04,15.28
19966426,86400,1110104,14445.661272100002,12855.3838509,15.28
19966433,86400,115697,13773.543512399998,13259.7214043,15.28
19966515,86400,335936,12796.85,13458.04,15.28
19966533,86401,1027198,13323.3709896,12816.914324500001,15.28
19966538,86401,1038585,12796.85,13458.04,15.28
19966554,86401,1110104,14453.7916609,12842.446495,15.28
19966561,86401,115697,13766.47,13250.01,15.28
19966643,86401,335936,12796.85,13458.04,15.28
19966661,86402,1027198,13335.390864899999,12807.4802905,15.28
19966666,86402,1038585,12796.85,13458.04,15.28
19966682,86402,1110104,14461.9220496,12829.509139,15.28
19966688,86402,115697,13766.47,13250.01,15.28
19966770,86402,335936,12796.85,13458.04,15.28
19966788,86403,1027198,13347.4107401,12798.046256399999,15.28
19966793,86403,1038585,12794.310231799998,13468.430091100001,15.28
19966809,86403,1110104,14470.0524384,12816.5717831,15.28
19966815,86403,115697,13766.47,13250.01,15.28
19966896,86403,335936,12800.9814685,13448.174130399999,15.28
19966914,86404,1027198,13359.4306154,12788.6122224,15.28
19966919,86404,1038585,12790.6819916,13483.273078400001,15.28
19966935,86404,1110104,14478.1828271,12803.6344272,15.28
19966941,86404,115697,13766.47,13250.01,15.28
19967022,86404,335936,12806.883566299999,13434.080030899999,15.28
19967040,86405,1027198,13371.450490700001,12779.178188400001,15.28
19967045,86405,1038585,12787.0537514,13498.1160657,15.28
19967061,86405,1110104,14486.313215900002,12790.6970713,15.28
19967067,86405,115697,13766.47,13250.01,15.28
19967147,86405,335936,12812.7856642,13419.985931399999,15.28
19967165,86406,1027198,13383.470365899999,12769.7441544,15.28
19967170,86406,1038585,12783.4255111,13512.959053,15.28
19967186,86406,1110104,14494.443604600001,12777.7597154,15.28
19967192,86406,115697,13765.238908899999,13250.915095999999,15.28
19967272,86406,335936,12813.99,13417.11,15.28
19967290,86407,1027198,13393.780641700001,12761.916286700001,15.28
19967295,86407,1038585,12779.797270899999,13527.8020403,15.28
19967317,86407,115697,13752.927998,13259.9660557,15.28
19967397,86407,335936,12813.99,13417.11,15.28
19967415,86408,1027198,13406.2161139,12753.037242299999,15.28
19967420,86408,1038585,12776.1690307,13542.6450276,15.28
19967442,86408,115697,13740.6170871,13269.0170154,15.28
19967522,86408,335936,12813.99,13417.11,15.28
19967540,86409,1027198,13418.6515861,12744.1581979,15.28
19967545,86409,1038585,12772.5407904,13557.488014899998,15.28
19967567,86409,115697,13728.3061762,13278.0679751,15.28
19967647,86409,335936,12813.99,13417.11,15.28
19967665,86410,1027198,13431.0870583,12735.279153399999,15.28
19967670,86410,1038585,12768.9125502,13572.331002200002,15.28
19967692,86410,115697,13715.9952653,13287.1189349,15.28
19967772,86410,335936,12813.99,13417.11,15.28
19967790,86411,1027198,13443.5225306,12726.400109,15.28
19967795,86411,1038585,12765.28431,13587.173989500001,15.28
19967817,86411,115697,13708.2,13292.85,15.28
19967897,86411,335936,12816.803370200001,13408.384338299998,15.28
19967915,86412,1027198,13455.9580028,12717.5210646,15.28
19967920,86412,1038585,12761.6560698,13602.016976800001,15.28
19967942,86412,115697,13708.2,13292.85,15.28
19968022,86412,335936,12821.4923206,13393.8415689,15.28
19968040,86413,1027198,13468.393475,12708.6420202,15.28
19968045,86413,1038585,12758.0278295,13616.8599641,15.28
19968067,86413,115697,13708.2,13292.85,15.28
19968146,86413,335936,12826.181271,13379.2987994,15.28
19968164,86414,1027198,13478.919131999999,12700.9624009,15.28
19968169,86414,1038585,12754.3995893,13631.7029514,15.28
19968191,86414,115697,13708.2,13292.85,15.28
19968270,86414,335936,12830.8702214,13364.75603,15.28
19968288,86415,1027198,13491.197396000001,12691.8672026,15.28
19968293,86415,1038585,12750.7713491,13646.5459387,15.28
19968315,86415,115697,13708.2,13292.85,15.28
19968394,86415,335936,12835.5591718,13350.2132605,15.28
19968412,86416,1027198,13503.4756601,12682.772004299999,15.28
19968417,86416,1038585,12747.1431088,13661.388926,15.28
19968438,86416,115697,13705.6554441,13294.5424454,15.28
19968517,86416,335936,12840.2481222,13335.6704911,15.28
19968534,86417,1027198,13515.7539241,12673.6768061,15.28
19968539,86417,1038585,12743.75,13675.27,15.28
19968560,86417,115697,13692.932664700002,13303.0046721,15.28
19968639,86417,335936,12844.937072499999,13321.1277216,15.28
19968656,86418,1027198,13526.961530899998,12667.638539200001,15.28
19968661,86418,1038585,12743.75,13675.27,15.28
19968682,86418,115697,13680.2098852,13311.4668989,15.28
19968761,86418,335936,12849.6260229,13306.5849521,15.28
19968778,86419,1027198,13541.390358200002,12662.609887100001,15.28
19968783,86419,1038585,12743.75,13675.27,15.28
19968804,86419,115697,13667.487105799999,13319.929125700002,15.28
19968883,86419,335936,12854.3149733,13292.042182700001,15.28
19968900,86420,1027198,13555.819185499999,12657.581235,15.28
19968905,86420,1038585,12743.75,13675.27,15.28
19968926,86420,115697,13654.764326299997,13328.3913525,15.28
19969005,86420,335936,12859.0039237,13277.499413200001,15.28
19969022,86421,1027198,13570.248012799999,12652.552583,15.28
19969027,86421,1038585,12743.75,13675.27,15.28
19969048,86421,115697,13642.0415468,13336.8535793,15.28
19969127,86421,335936,12863.6928741,13262.9566438,15.28
19969144,86422,1027198,13584.676840200002,12647.5239309,15.28
19969149,86422,1038585,12743.75,13675.27,15.28
19969170,86422,115697,13629.3187674,13345.315806100001,15.28
19969249,86422,335936,12864.73,13259.74,15.28
19969266,86423,1027198,13593.8769083,12639.1427702,15.28
19969271,86423,1038585,12740.1988491,13688.5555873,15.28
19969292,86423,115697,13616.5959879,13353.778032799999,15.28
19969371,86423,335936,12864.73,13259.74,15.28
19969388,86424,1027198,13603.405088799998,12627.197387100001,15.28
19969393,86424,1038585,12736.253125799998,13703.317351,15.28
19969414,86424,115697,13606.64,13360.4,15.28
19969493,86424,335936,12864.73,13259.74,15.28
19969510,86425,1027198,13612.9332692,12615.2520041,15.28
19969515,86425,1038585,12732.3074025,13718.079114700002,15.28
19969535,86425,115697,13606.64,13360.4,15.28
19969614,86425,335936,12864.73,13259.74,15.28
19969631,86426,1027198,13622.4614497,12603.306621,15.28
19969636,86426,1038585,12728.3616793,13732.8408784,15.28
19969656,86426,115697,13606.64,13360.4,15.28
19969735,86426,335936,12864.73,13259.74,15.28
19969752,86427,1027198,13631.989630200002,12591.361238,15.28
19969757,86427,1038585,12724.415956,13747.602641999998,15.28
19969777,86427,115697,13606.64,13360.4,15.28
19969856,86427,335936,12871.949467899998,13265.3907971,15.28
19969873,86428,1027198,13641.121128600002,12583.251238200002,15.28
19969878,86428,1038585,12723.85,13749.72,15.28
19969898,86428,115697,13606.64,13360.4,15.28
19969977,86428,335936,12883.981914299999,13274.8087921,15.28
19969994,86429,1027198,13653.543385699999,12574.3537145,15.28
19969999,86429,1038585,12723.85,13749.72,15.28
19970019,86429,115697,13605.387833899998,13361.2757078,15.28
19970098,86429,335936,12896.0143608,13284.226787200001,15.28
19970115,86430,1027198,13665.9656428,12565.456190899999,15.28
19970120,86430,1038585,12723.85,13749.72,15.28
19970140,86430,115697,13592.866172999999,13370.0327854,15.28
19970219,86430,335936,12908.0468072,13293.6447823,15.28
19970236,86431,1027198,13678.387899899999,12556.5586672,15.28
19970241,86431,1038585,12723.85,13749.72,15.28
19970261,86431,115697,13581.86,13377.73,15.28
19970340,86431,335936,12913.1,13297.6,15.28
19970357,86432,1027198,13690.8101571,12547.6611436,15.28
19970362,86432,1038585,12723.85,13749.72,15.28
19970382,86432,115697,13581.86,13377.73,15.28
19970460,86432,335936,12913.1,13297.6,15.28
19970477,86433,1027198,13703.232414200002,12538.76362,15.28
19970482,86433,1038585,12721.009132,13760.0318323,15.28
19970502,86433,115697,13581.86,13377.73,15.28
19970579,86433,335936,12913.1,13297.6,15.28
19970596,86434,1027198,13715.6546713,12529.8660963,15.28
19970601,86434,1038585,12716.9507491,13774.7630212,15.28
19970615,86434,1110104,14495.901353799998,12445.3626486,15.28
19970621,86434,115697,13581.86,13377.73,15.28
19970698,86434,335936,12913.1,13297.6,15.28
19970715,86435,1027198,13728.076928400002,12520.968572700001,15.28
19970720,86435,1038585,12712.8923662,13789.494210100002,15.28
19970734,86435,1110104,14481.814065399998,12439.444312399999,15.28
19970740,86435,115697,13581.86,13377.73,15.28
19970817,86435,335936,12913.1,13297.6,15.28
19970834,86436,1027198,13740.499185600002,12512.071049,15.28
19970839,86436,1038585,12708.8339834,13804.2253991,15.28
19970853,86436,1110104,14470.404987099999,12434.180733399999,15.28
19970859,86436,115697,13581.86,13377.73,15.28
19970936,86436,335936,12919.2069206,13297.350870999999,15.28
19970953,86437,1027198,13752.921442700002,12503.1735254,15.28
19970958,86437,1038585,12704.7756005,13818.956588,15.28
19970972,86437,1110104,14456.569254499998,12427.6960668,15.28
19970978,86437,115697,13567.7620391,13383.6228684,15.28
19971055,86437,335936,12934.4742219,13296.7280486,15.28
19971072,86438,1027198,13765.3436998,12494.2760017,15.28
19971077,86438,1038585,12700.7172176,13833.687777000001,15.28
19971091,86438,1110104,14442.733521799999,12421.2114002,15.28
19971096,86438,115697,13553.664078200001,13389.515736799998,15.28
19971173,86438,335936,12949.7415233,13296.105226200001,15.28
19971190,86439,1027198,13777.765957,12485.3784781,15.28
19971195,86439,1038585,12696.658834799999,13848.4189659,15.28
19971209,86439,1110104,14428.897789200002,12414.7267336,15.28
19971214,86439,115697,13549.85,13391.11,15.28
19971290,86439,335936,12959.92,13295.69,15.28
19971307,86440,1027198,13790.1882141,12476.4809544,15.28
19971312,86440,1038585,12694.27,13857.09,15.28
19971326,86440,1110104,14415.062056499999,12408.242067000001,15.28
19971331,86440,115697,13549.85,13391.11,15.28
19971407,86440,335936,12959.92,13295.69,15.28
19971424,86441,1027198,13802.610471200001,12467.5834308,15.28
19971429,86441,1038585,12694.27,13857.09,15.28
19971443,86441,1110104,14401.226323899999,12401.757400299999,15.28
19971448,86441,115697,13549.85,13391.11,15.28
19971524,86441,335936,12959.92,13295.69,15.28
19971541,86442,1027198,13815.032728299999,12458.6859072,15.28
19971546,86442,1038585,12694.27,13857.09,15.28
19971560,86442,1110104,14387.390591200001,12395.272733700001,15.28
19971565,86442,115697,13549.85,13391.11,15.28
19971641,86442,335936,12959.92,13295.69,15.28
19971658,86443,1027198,13827.454985499999,12449.7883835,15.28
19971663,86443,1038585,12694.27,13857.09,15.28
19971676,86443,1110104,14376.29,12390.07,15.28
19971681,86443,115697,13549.85,13391.11,15.28
19971757,86443,335936,12959.92,13295.69,15.28
19971774,86444,1027198,13838.308395700002,12442.3142018,15.28
19971779,86444,1038585,12694.27,13857.09,15.28
19971792,86444,1110104,14362.7731127,12382.944541600002,15.28
19971797,86444,115697,13540.7256382,13392.0034459,15.28
19971873,86444,335936,12962.9139203,13295.0771566,15.28
19971890,86445,1027198,13851.4003743,12434.4352111,15.28
19971895,86445,1038585,12693.8972566,13861.658820200002,15.28
19971908,86445,1110104,14351.007544600001,12378.835550900001,15.28
19971913,86445,115697,13525.518368599998,13393.492522499999,15.28
19971989,86445,335936,12976.53,13292.29,15.28
19972006,86446,1027198,13863.19,12427.34,15.28
19972011,86446,1038585,12692.654778799999,13876.888221000001,15.28
19972024,86446,1110104,14336.4611796,12374.1577665,15.28
19972029,86446,115697,13510.3110989,13394.981598999999,15.28
19972105,86446,335936,12976.53,13292.29,15.28
19972122,86447,1027198,13874.880467899999,12434.5822691,15.28
19972127,86447,1038585,12691.412301,13892.1176218,15.28
19972140,86447,1110104,14321.914814700001,12369.479982100002,15.28
19972145,86447,115697,13497.898026800001,13395.7691786,15.28
19972221,86447,335936,12976.53,13292.29,15.28
19972238,86448,1027198,13887.29,12442.27,15.28
19972243,86448,1038585,12690.169823100001,13907.3470226,15.28
19972256,86448,1110104,14307.3684498,12364.8021977,15.28
19972261,86448,115697,13482.878295299997,13392.960965100001,15.28
19972337,86448,335936,12976.53,13292.29,15.28
19972354,86449,1027198,13887.29,12442.27,15.28
19972359,86449,1038585,12688.927345299999,13922.576423299997,15.28
19972372,86449,1110104,14292.8220849,12360.124413299998,15.28
19972377,86449,115697,13467.8585637,13390.1527516,15.28
19972453,86449,335936,12976.53,13292.29,15.28
19972470,86450,1027198,13887.29,12442.27,15.28
19972475,86450,1038585,12688.09,13932.84,15.28
19972488,86450,1110104,14278.27572,12355.4466289,15.28
19972493,86450,115697,13452.8388322,13387.344538,15.28
19972569,86450,335936,12976.53,13292.29,15.28
19972586,86451,1027198,13887.29,12442.27,15.28
19972591,86451,1038585,12688.09,13932.84,15.28
19972604,86451,1110104,14263.7293551,12350.768844600001,15.28
19972609,86451,115697,13440.205311700001,13384.7992929,15.28
19972685,86451,335936,12990.2363679,13291.1706336,15.28
19972702,86452,1027198,13887.29,12442.27,15.28
19972707,86452,1038585,12688.09,13932.84,15.28
19972720,86452,1110104,14251.250306099999,12347.1297235,15.28
19972725,86452,115697,13425.255935199999,13381.6378786,15.28
19972801,86452,335936,13005.4656656,13289.9268931,15.28
19972818,86453,1027198,13887.29,12442.27,15.28
19972823,86453,1038585,12688.09,13932.84,15.28
19972836,86453,1110104,14237.96,12343.97,15.28
19972841,86453,115697,13410.306558700002,13378.4764643,15.28
19972917,86453,335936,13020.694963400001,13288.6831526,15.28
19972938,86454,1038585,12688.09,13932.84,15.28
19972951,86454,1110104,14223.049476600001,12340.630136299998,15.28
19972956,86454,115697,13395.3571821,13375.31505,15.28
19973032,86454,335936,13035.9242611,13287.4394121,15.28
19973053,86455,1038585,12691.130187899998,13933.1504734,15.28
19973066,86455,1110104,14208.138953100002,12337.290272600001,15.28
19973071,86455,115697,13380.407805600002,13372.1536358,15.28
19973147,86455,335936,13046.57,13286.57,15.28
19973168,86456,1038585,12706.331127200001,13934.702840200001,15.28
19973181,86456,1110104,14193.228429700002,12333.9504088,15.28
19973186,86456,115697,13365.458429,13368.9922215,15.28
19973262,86456,335936,13046.57,13286.57,15.28
19973283,86457,1038585,12721.5320665,13936.255207,15.28
19973296,86457,1110104,14178.3179062,12330.6105451,15.28
19973301,86457,115697,13350.509052500001,13365.830807200002,15.28
19973375,86457,335936,13046.57,13286.57,15.28
19973396,86458,1038585,12725.3,13936.64,15.28
19973409,86458,1110104,14163.407382799998,12327.2706814,15.28
19973414,86458,115697,13335.559676,13362.669393,15.28
19973488,86458,335936,13046.57,13286.57,15.28
19973509,86459,1038585,12725.3,13936.64,15.28
19973522,86459,1110104,14148.4968593,12323.9308177,15.28
19973527,86459,115697,13320.610299400001,13359.5079787,15.28
19973601,86459,335936,13046.57,13286.57,15.28
19973622,86460,1038585,12725.3,13936.64,15.28
19973635,86460,1110104,14133.5863359,12320.590954000001,15.28
19973640,86460,115697,13305.6609229,13356.346564399999,15.28
19973714,86460,335936,13049.3097252,13287.9238988,15.28
19973735,86461,1038585,12725.3,13936.64,15.28
19973748,86461,1110104,14120.206218599998,12317.555897600001,15.28
19973753,86461,115697,13290.7115463,13353.1851501,15.28
19973826,86461,335936,13063.008351100001,13294.6933925,15.28
19973847,86462,1038585,12725.3,13936.64,15.28
19973860,86462,1110104,14105.337311700001,12314.0353854,15.28
19973865,86462,115697,13275.7621698,13350.0237359,15.28
19973938,86462,335936,13076.7069771,13301.4628863,15.28
19973959,86463,1038585,12734.294299299998,13938.416177000001,15.28
19973972,86463,1110104,14094.01,12316.79,15.28
19973977,86463,115697,13260.8127933,13346.862321600001,15.28
19974050,86463,335936,13090.4056031,13308.2323801,15.28
19974071,86464,1038585,12749.284798,13941.376471899997,15.28
19974084,86464,1110104,14080.607874500001,12313.7077062,15.28
19974088,86464,115697,13250.553806299999,13342.146429299999,15.28
19974161,86464,335936,13104.104229,13315.001873899999,15.28
19974182,86465,1038585,12764.275296799999,13944.3367669,15.28
19974195,86465,1110104,14074.246517299998,12308.244408600001,15.28
19974199,86465,115697,13244.4728375,13328.1285757,15.28
19974272,86465,335936,13117.802855,13321.7713677,15.28
19974293,86466,1038585,12779.2657955,13947.2970618,15.28
19974306,86466,1110104,14061.511690700001,12316.688494600001,15.28
19974310,86466,115697,13238.3918688,13314.110722200001,15.28
19974383,86466,335936,13131.5014809,13328.540861399999,15.28
19974404,86467,1038585,12794.2562943,13950.2573567,15.28
19974417,86467,1110104,14048.776864,12325.1325806,15.28
19974421,86467,115697,13232.3109001,13300.0928686,15.28
19974494,86467,335936,13145.2001069,13335.3103552,15.28
19974515,86468,1038585,12809.246793,13953.217651700003,15.28
19974528,86468,1110104,14036.0420373,12333.5766667,15.28
19974532,86468,115697,13226.229931299998,13286.075015100001,15.28
19974605,86468,335936,13146.11,13335.76,15.28
19974626,86469,1038585,12824.2372918,13956.177946599999,15.28
19974639,86469,1110104,14023.3072106,12342.0207527,15.28
19974643,86469,115697,13220.1489626,13272.057161499999,15.28
19974716,86469,335936,13146.11,13335.76,15.28
19974737,86470,1038585,12839.2277906,13959.138241600001,15.28
19974750,86470,1110104,14010.572384000001,12350.464838700002,15.28
19974754,86470,115697,13214.0679939,13258.0393079,15.28
19974827,86470,335936,13146.11,13335.76,15.28
19974848,86471,1038585,12854.218289299999,13962.098536500002,15.28
19974861,86471,1110104,13997.837557299998,12358.908924700001,15.28
19974865,86471,115697,13207.9870251,13244.0214544,15.28
19974938,86471,335936,13146.11,13335.76,15.28
19974959,86472,1038585,12869.208788099999,13965.0588315,15.28
19974972,86472,1110104,13985.1027306,12367.3530107,15.28
19974976,86472,115697,13201.9060564,13230.003600799999,15.28
19975049,86472,335936,13146.11,13335.76,15.28
19975070,86473,1038585,12884.199286799998,13968.0191264,15.28
19975083,86473,1110104,13972.3679039,12375.7970967,15.28
19975087,86473,115697,13195.825087700001,13215.9857473,15.28
19975111,86473,1282204,12629.499475499999,12007.9014279,15.28
19975160,86473,335936,13157.9318019,13338.8698513,15.28
19975181,86474,1038585,12899.189785600001,13970.9794213,15.28
19975194,86474,1110104,13959.6330773,12384.241182799999,15.28
19975198,86474,115697,13189.7441189,13201.9678937,15.28
19975222,86474,1282204,12617.051629000001,12016.763116099999,15.28
19975271,86474,335936,13172.7090543,13342.7571655,15.28
19975292,86475,1038585,12910.08,13973.13,15.28
19975305,86475,1110104,13946.898250600001,12392.6852688,15.28
19975309,86475,115697,13184.5216412,13190.690932,15.28
19975333,86475,1282204,12604.6037825,12025.6248043,15.28
19975382,86475,335936,13184.01,13345.73,15.28
19975403,86476,1038585,12910.08,13973.13,15.28
19975416,86476,1110104,13934.1634239,12401.1293548,15.28
19975420,86476,115697,13177.0798472,13177.3455919,15.28
19975444,86476,1282204,12592.155936,12034.4864924,15.28
19975493,86476,335936,13184.01,13345.73,15.28
19975514,86477,1038585,12910.08,13973.13,15.28
19975527,86477,1110104,13921.4285972,12409.573440799999,15.28
19975531,86477,115697,13169.6380532,13164.000251899999,15.28
19975555,86477,1282204,12579.7080896,12043.348180600002,15.28
19975604,86477,335936,13184.01,13345.73,15.28
19975625,86478,1038585,12910.08,13973.13,15.28
19975638,86478,1110104,13908.6937706,12418.017526799998,15.28
19975642,86478,115697,13162.1962592,13150.654911799998,15.28
19975666,86478,1282204,12567.260243100001,12052.2098687,15.28
19975715,86478,335936,13184.01,13345.73,15.28
19975736,86479,1038585,12910.08,13973.13,15.28
19975749,86479,1110104,13897.56,12425.4,15.28
19975753,86479,115697,13154.754465200002,13137.309571700001,15.28
19975776,86479,1282204,12554.8123966,12061.071556899999,15.28
19975825,86479,335936,13184.01,13345.73,15.28
19975846,86480,1038585,12911.6027467,13973.003404100002,15.28
19975859,86480,1110104,13888.458392299997,12413.126486399999,15.28
19975863,86480,115697,13147.3126713,13123.9642317,15.28
19975886,86480,1282204,12542.364550100001,12069.933245100001,15.28
19975935,86480,335936,13185.5378988,13345.712412,15.28
19975956,86481,1038585,12926.8302136,13971.7374456,15.28
19975969,86481,1110104,13896.1559025,12405.576556200002,15.28
19975973,86481,115697,13143.05,13116.32,15.28
19975996,86481,1282204,12529.9167036,12078.7949332,15.28
19976045,86481,335936,13200.816886499999,13345.5365323,15.28
19976066,86482,1038585,12942.0576805,13970.4714871,15.28
19976078,86482,1110104,13908.9071919,12397.157350799998,15.28
19976082,86482,115697,13143.05,13116.32,15.28
19976105,86482,1282204,12517.468857200001,12087.6566214,15.28
19976154,86482,335936,13216.095874200002,13345.3606526,15.28
19976175,86483,1038585,12952.42,13969.61,15.28
19976187,86483,1110104,13921.6584812,12388.738145399999,15.28
19976191,86483,115697,13143.05,13116.32,15.28
19976214,86483,1282204,12514.43,12089.82,15.28
19976263,86483,335936,13231.3748619,13345.1847728,15.28
19976284,86484,1038585,12952.42,13969.61,15.28
19976296,86484,1110104,13934.409770500002,12380.318940000001,15.28
19976300,86484,115697,13143.05,13116.32,15.28
19976323,86484,1282204,12514.43,12089.82,15.28
19976371,86484,335936,13246.653849600001,13345.008893100001,15.28
19976392,86485,1038585,12952.42,13969.61,15.28
19976404,86485,1110104,13947.161059900001,12371.8997346,15.28
19976408,86485,115697,13143.05,13116.32,15.28
19976431,86485,1282204,12514.43,12089.82,15.28
19976479,86485,335936,13251.77,13344.95,15.28
19976500,86486,1038585,12952.42,13969.61,15.28
19976512,86486,1110104,13959.912349200002,12363.480529200002,15.28
19976516,86486,115697,13141.0738088,13112.1838515,15.28
19976539,86486,1282204,12514.43,12089.82,15.28
19976587,86486,335936,13251.77,13344.95,15.28
19976608,86487,1038585,12952.42,13969.61,15.28
19976620,86487,1110104,13972.663638499998,12355.061323799999,15.28
19976624,86487,115697,13134.4865046,13098.396690000001,15.28
19976647,86487,1282204,12514.43,12089.82,15.28
19976695,86487,335936,13251.77,13344.95,15.28
19976716,86488,1038585,12955.4755063,13969.664931799998,15.28
19976728,86488,1110104,13985.4149278,12346.6421184,15.28
19976732,86488,115697,13127.8992005,13084.6095284,15.28
19976755,86488,1282204,12507.2453546,12095.515006,15.28
19976803,86488,335936,13251.77,13344.95,15.28
19976824,86489,1038585,12970.7530375,13969.939591,15.28
19976836,86489,1110104,13998.166217200001,12338.222913,15.28
19976840,86489,115697,13122.08,13072.43,15.28
19976910,86489,335936,13251.77,13344.95,15.28
19976931,86490,1038585,12986.030568799999,13970.2142502,15.28
19976943,86490,1110104,14010.9175065,12329.8037076,15.28
19976947,86490,115697,13122.08,13072.43,15.28
19977017,86490,335936,13259.2446883,13346.5307071,15.28
19977038,86491,1038585,13001.3081,13970.488909399997,15.28
19977050,86491,1110104,14023.6687958,12321.384502200002,15.28
19977054,86491,115697,13122.08,13072.43,15.28
19977124,86491,335936,13274.194064799998,13349.6921214,15.28
19977145,86492,1038585,13016.585631299999,13970.7635686,15.28
19977157,86492,1110104,14036.4200852,12312.9652968,15.28
19977161,86492,115697,13122.08,13072.43,15.28
19977231,86492,335936,13289.143441299999,13352.8535357,15.28
19977252,86493,1038585,13031.8631626,13971.0382277,15.28
19977263,86493,1110104,14049.1713745,12304.5460914,15.28
19977267,86493,115697,13122.08,13072.43,15.28
19977336,86493,335936,13304.092817899998,13356.01495,15.28
19977357,86494,1038585,13047.1406938,13971.3128869,15.28
19977368,86494,1110104,14060.57,12297.02,15.28
19977372,86494,115697,13122.08,13072.43,15.28
19977441,86494,335936,13319.042194399999,13359.1763642,15.28
19977462,86495,1038585,13051.43,13971.39,15.28
19977473,86495,1110104,14047.8187107,12305.439205399998,15.28
19977477,86495,115697,13116.0125219,13058.406301899999,15.28
